keyword,rank,url,domain_authority,page_authority,spam_score,pages_to_root_domain,nofollow_pages_to_root_domain,total_words,header_words,footer_words,keyword_count,city_count,lawyer_attorney_count,first_keyword_spot,keyword_in_200_words,title,key_in_title,h1_count,h1_text,key_in_h1,h2_count,h2_text,key_in_h2,h3_count,h3_text,key_in_h3,image_count,image_alt_text,key_in_alt_text,is_wordpress,has_table_of_contents
Medical Malpractice Lawyer Denver,26,https://www.lampertwalsh.com/denver-personal-injury-lawyer/medical-malpractice/pharma-accident/,22,20,2,7808,459,543,53,90,0,5,4,,,Medical Malpractice Lawyers Denver - Lampert & Walsh,True,1,['Denver Pharmaceutical Accident Lawyer'],[False],0,[],[],1,['Our Denver Pharmaceutical Accident Lawyer will stand up for your rights and bring you the justice your family deserves'],[False],4,"['', '', 'NO ALT', 'NO ALT']","[False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,27,https://www.leventhalsarlaw.com/medical-malpractice-lawyers/,19,24,1,767,454,1437,108,28,29,7,24,4.0,True,Medical Malpractice Lawyers Denver | Aurora Medical Negligence,True,1,['Medical Malpractice Lawyers'],[True],2,"['CLIENT-FOCUSED DENVER ATTORNEYS SERVING CHERRY CREEK, AURORA & THROUGHOUT COLORADO', 'How Can We Help You?']","[False, False]",8,"['Do I Have a Medical Malpractice Case?', 'Types of Medical Malpractice', 'How Long Does it Take to Settle a Medical Malpractice Case?', 'How are the Lawyer Fees for a Medical Malpractice Case Determined?', 'Who can File a Medical Malpractice Claim?', 'How Long After the Initial Event do I Have to File a Medical Malpractice Lawsuit?', 'How can a Medical Malpractice Claim be Proven?', 'Contact Our Dedicated Medical Malpractice Lawyers']","[True, True, True, True, True, True, True, True]",24,"['logo wt', 'logo wt', 'pablo 2 0', 'pablo 2 0', 'avvo 2', 'avvo 2', 'blue seal 81 171 bbb 90272384', 'blue seal 81 171 bbb 90272384', 'ntl', 'ntl', 'superlawyer', 'superlawyer', 'cba', 'cba', 'logo dk', 'logo dk', '', '', '', '', 'image1', 'image1', 'logo2', 'logo2']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,28,https://www.hkjp.com/professional-liability/medical-malpractice-defense/,26,24,1,6443,2511,478,0,0,7,0,7,54.0,True,Professional Liability Defense Attorney Denver |Medical Malpractice Lawyer Englewood,True,1,['Medical Malpractice Defense'],[True],0,[],[],4,"['Categories', 'Professional Liability', 'Cost-Effective Solutions In Civil Litigation', 'Learn More Today About How We Can Help You']","[False, False, False, False]",18,"['Harris, Karstaedt, Jamison & Powers, P.C.', 'Harris, Karstaedt, Jamison & Powers, P.C.', 'Colorado Bar Association', 'Colorado Bar Association', ""Best's Recommended Insurance Attorneys | Listed Over 10 Years"", ""Best's Recommended Insurance Attorneys | Listed Over 10 Years"", ""Best's Client Recommended Insurance Attorneys 2018"", ""Best's Client Recommended Insurance Attorneys 2018"", 'Themis Advocates Group | The National Network of Preeminent Law Firms', 'Themis Advocates Group | The National Network of Preeminent Law Firms', 'Colorado Defense Lawyers Association - The Civil Defense Bar', 'Colorado Defense Lawyers Association - The Civil Defense Bar', 'DRI Member', 'DRI Member', 'Harris, Karstaedt, Jamison & Powers, P.C.', 'Harris, Karstaedt, Jamison & Powers, P.C.', 'map', 'map']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,29,https://theanimallawfirm.com/veterinary-malpractice/,18,22,2,6178,2025,729,0,0,1,1,5,201.0,False,Veterinary Malpractice | Denver CO | The Animal Law Firm,False,1,['Veterinary Malpractice'],[False],2,"['Proving a Veterinary Malpractice Claim: Evidence You Need', 'GET IN TOUCH']","[False, False]",0,[],[],3,"['The Animal Law Firm', 'ftr logo', 'rize-logo']","[False, False, False]",True,False
Medical Malpractice Lawyer Denver,30,https://www.pintas.com/practice-areas/medical-malpractice-lawyer/,39,37,1,58491,13040,2658,83,120,54,1,51,1.0,True,Medical Malpractice Lawyers | Pintas & Mullins Law Firm | Get Help 24/7,True,1,['Medical Malpractice'],[True],17,"['Medical Malpractice Lawyer FAQs', 'How do I Know if I Need a Lawyer for Medical Malpractice?', 'Do I Have a Valid Case for Medical Malpractice?', 'What Damages Can Your Lawyer Claim for Malpractice?', 'How Will a Medical Malpractice Attorney Help Me?', 'What Are the Four Elements Your Lawyer Will Have to Prove?', 'What Is the Average Payout for Malpractice?', 'How do You Pay a Medical Malpractice Lawyer?', 'What Percentage does a Lawyer Get in a Medical Malpractice Lawsuit?', 'Our Medical Malpractice Lawyer Case Results', 'What Is the Statute of Limitations for Medical Malpractice?', 'A Lawyer Can Help You Understand if You Were a Victim', 'How to Choose a Good Medical Malpractice Lawyer', 'Talk to a Medical Malpractice Attorney for Free Today', 'Medical Malpractice Blog Posts:', 'Medical Malpractice FAQ:', 'Free Case Evaluation']","[True, True, True, False, True, False, False, True, True, True, True, False, True, True, True, True, False]",12,"['We Will Utilize the Combined Knowledge of Our Team', 'We Will Conduct a Thorough Investigation', 'We Will Fight to Defend You', 'We Will Calculate and Pursue a Claim for Fair Compensation', 'We Allow You to Focus on Recovery', 'We Will Be Your Strongest Advocates', 'Duty of Care', 'Standard of Care and Violation of the Standard of Care', 'Causation', 'Documentation of Injury and Losses', 'Locations', 'Injured? Tell Us What Happened.We are here to ensure that your voice is heard. If you or a loved one was wrongfully injured, we want to hear about it. Contact us today and we’ll review your case for free.firstName(Required) lastName(Required) phone(Required) email(Required) Select State(Required)Select State*AlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNewJerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOklahomaOregonPennsylvaniaRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUtahVermontVirginiaWashingtonWest VirginiaWisconsinWyomingAmerican SamoaGuamThe Northern Mariana IslandsPuerto RicoU.S. Virgin IslandsmessageHow would you like to contact you?CallTextE-mailPhoneThis field is for validation purposes and should be left unchanged.  Δ']","[False, False, False, False, False, False, False, False, False, False, False, False]",6,"['Personal Injury and Accident Attorneys - Pintas & Mullins Law Firm', 'a surgeon looking at an x-ray', 'Can You Have a Medical Malpractice Case Regardless of Age', 'Can You Have a Medical Malpractice Case Regardless of Age?', '', 'DMCA.com Protection Status']","[False, False, True, True, False, False]",True,False
Medical Malpractice Lawyer Denver,31,https://www.comparably.com/salaries/salaries-for-medical-malpractice-attorney-in-denver-co,64,36,-1,118258746,128814,37,0,0,0,0,0,,,Just a moment...,False,1,['www.comparably.com'],[False],1,['Checking if the site connection is secure'],[False],0,[],[],1,['NO ALT'],[False],False,False
Medical Malpractice Lawyer Denver,32,https://www.johnastunolaw.com/,16,28,2,7773,149,455,71,115,5,10,6,153.0,True,Denver CO Personal Injury Attorney | Medical Malpractice Lawyer,True,1,['Denver Personal Injury Lawyer John Astuno Jr.'],[False],4,"['My History Of Dedication To My Clients', 'Schedule a Free Consultation Today', 'How To Reach Us', 'Contact the Firm']","[False, False, False, False]",3,"['Office Address:', 'Phone:', 'Office Address:']","[False, False, False]",4,"['Photo of attorney John Astuno Jr.', 'Map of Denver office location', 'Map of Denver office location', 'Rated by Super Lawyers | John Astuno, Jr.']","[False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,33,https://ll.law/medical-malpractice,19,23,4,8102,980,1299,101,38,29,8,21,5.0,True,"Medical Malpractice in Denver & Colorado Springs, CO",True,1,['Medical Malpractice'],[True],1,"['Medical Malpractice Denver Attorneys Serving Cherry Creek, Denver, Aurora, Colorado Springs & Throughout Colorado']",[True],9,"['Do I Have a Medical Malpractice Case?', 'Types of Medical Malpractice', 'How Long Does it Take to Settle a Medical Malpractice Case?', 'How are the Lawyer Fees for a Medical Malpractice Case Determined?', 'Who can File a Medical Malpractice Claim?', 'How Long After the Initial Event do I Have to File a Medical Malpractice Lawsuit?', 'How can a Medical Malpractice Claim be Proven?', 'Contact Our Dedicated Medical Malpractice Lawyers', 'CONTACT US']","[True, True, True, True, True, True, True, True, False]",4,"['Lewis | Kuhn | Swan PC - Colorado Springs Employment Law Attorneys', '', 'Medical Malpractice', '']","[False, False, True, False]",False,False
Medical Malpractice Lawyer Denver,34,https://medicalmalpracticelawyers.com/denver-hospital-faces-lawsuit-after-internal-bleeding-death-of-24-year-old-patient-shortly-after-discharge/,30,23,1,209731,4670,1314,450,38,105,9,14,31.0,True,Denver Hospital Faces Lawsuit After Internal Bleeding Death Of 24-Year-Old Patient Shortly After Discharge - Medical Malpractice Lawyers,True,1,['Denver Hospital Faces Lawsuit After Internal Bleeding Death Of 24-Year-Old Patient Shortly After Discharge'],[False],2,"['Post navigation', 'Talk to a Lawyer Today']","[False, False]",0,[],[],5,"['logo', 'logo', '', '', '']","[False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,35,https://www.omtrial.com/litigation-solutions/medical-malpractice/,25,30,1,44594,1898,734,8,0,13,1,6,41.0,True,"Medical Malpractice Lawyers - Ogborn Mihm, LLP - Denver, Colorado",True,1,['Medical Malpractice'],[True],8,"['Medical Errors are Now the Third Leading Cause of Death in the U.S.', 'What is Medical Malpractice?', 'Ogborn Mihm Advocates for Medical Malpractice Victims', 'Medical Malpractice Lawyers', 'Related Posts', 'What Circumstances Increase the Risk of Medical Mistakes?', 'How Does a Medical Malpractice Lawsuit Work?', 'Medical Judgment May Be “False or Fraudulent” Under the False Claims Act: U.S. Ex Rel. Polukoff V. St. Mark’s Hospital']","[False, True, True, True, False, False, True, False]",12,"['Contact Us Today', 'Amanda Pfeil Hood', 'Peter A. McClenahan', 'Murray Ogborn', 'Nicole M. Quintana', 'Amy Rogers', 'Steve Shapiro', 'Melissa Winthers', 'Kylie Schmidt', 'Colorado Office', 'California Office', 'South Dakota Office']","[False, False, False, False, False, False, False, False, False, False, False, False]",64,"['Facebook', 'Facebook', 'fb-share-icon', 'fb-share-icon', 'Twitter', 'Twitter', 'Tweet', 'Tweet', 'LinkedIn', 'LinkedIn', 'Share', 'Share', 'Facebook Icon.', 'Facebook Icon.', 'LinkedIn Icon.', 'LinkedIn Icon.', 'Phone Icon.', 'Phone Icon.', 'Ogborn Mihm LLP.', 'Ogborn Mihm LLP.', 'Facebook', 'Facebook', 'LinkinIn', 'LinkinIn', 'Phone Number', 'Phone Number', 'Medical Malpractice Law Firm Denver, Colorado.', 'Medical Malpractice Law Firm Denver, Colorado.', 'Medical Malpractice Lawyers Denver, Colorado.', 'Medical Malpractice Lawyers Denver, Colorado.', 'Amanda Pfeil Hood', 'Amanda Pfeil Hood', 'Peter A. McClenahan', 'Peter A. McClenahan', 'Murray Ogborn', 'Murray Ogborn', 'Nicole M. Quintana', 'Nicole M. Quintana', 'Amy Rogers', 'Amy Rogers', 'Steve Shapiro', 'Steve Shapiro', 'Melissa Winthers', 'Melissa Winthers', 'Kylie Schmidt', 'Kylie Schmidt', '', '', 'How Does A Medical Malpractice Lawsuit Work.', 'How Does A Medical Malpractice Lawsuit Work.', 'FCA False Claims Act Attorneys And Lawyers Denver Colorado.', 'FCA False Claims Act Attorneys And Lawyers Denver Colorado.', 'Phone Icon.', 'Phone Icon.', 'Fax Icon.', 'Fax Icon.', 'Phone Icon.', 'Phone Icon.', 'Phone Icon.', 'Phone Icon.', 'Facebook Icon.', 'Facebook Icon.', 'LinkedIn Icon.', 'LinkedIn Icon.']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,36,https://www.parkerlipman.com/practice-areas/medical-malpractice/,20,15,28,1439,243,1232,63,93,12,2,9,1.0,True,Denver Medical Malpractice Lawyers | 100 Years’ Combined Experience,True,0,[],[],3,"['We Handle Cases Across Colorado', 'What Is Medical Malpractice?', 'Our Track Record of Success']","[False, True, False]",1,['Get in Touch Today'],[False],11,"['Parker Lipman', 'Parker Lipman', '', '', '', '', '', '', 'Parker Lipman', 'Parker Lipman', 'Internet Marketing Experts']","[False, False, False, False, False, False, False, False, False, False, False]",False,False
Medical Malpractice Lawyer Denver,37,https://www.earlandearl.com/medical-malpractice-lawyer/,26,29,1,8935,656,1851,5,181,36,4,20,108.0,True,"Colorado Medical Malpractice Lawyer | Earl & Earl, PLLC",True,1,['Medical Malpractice Attorney in Colorado'],[True],5,"['Top Medical Malpractice Attorney in Colorado Springs', '', 'What Are Common Medical Malpractice Cases?', 'How Will I Know if I Have a Case for Malpractice?', 'Earl & Earl, PLLC Are Malpractice Lawyers in Colorado Who Have the Skillset and Tenacity to Defend You in a Court of Law.']","[True, False, True, False, False]",0,[],[],11,"['Earl & Earl, PLLC', '', 'attorney', 'Collin Earl', 'Ryan Earl', 'Joshua Robnett', 'Brian E. Hefner', 'Consultwebs', 'Simple Share Buttons', 'Simple Share Buttons', 'facebook_pixel']","[False, False, False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,38,https://bencrump.com/faqs/what-are-the-most-common-medical-malpractice-claims/,49,35,3,30198,6125,1456,123,103,20,0,23,6.0,True,What Are the Most Common Medical Malpractice Claims? | Medical Malpractice | Ben Crump,True,1,['What Are the Most Common Medical Malpractice Claims?'],[True],14,"['Misdiagnosis or Delayed Diagnosis', 'Failure to Treat', 'Prescription Drug Errors', 'Surgical or Procedural Errors', 'Childbirth Injuries', 'How a Medical Malpractice Lawyer Can Help You', 'Call Our Medical Malpractice Law Firm Today for a Free Case Evaluation', 'Medical Malpractice FAQ:', 'Get Your FreeCase Review', 'When you’re ready, we’re here to help.', 'Washington DC', 'Tallahassee', 'Los Angeles', 'Sacramento']","[False, False, False, False, False, True, True, True, False, False, False, False, False, False]",0,[],[],15,"['Ben Crump Logo', 'What Are the Most Common Medical Malpractice Claims?', 'Are Doctors Liable For Misdiagnosis?', 'How Long Do You Have to Sue a Doctor After Surgery?', 'What Constitutes Medical Malpractice In Florida?', 'How Do I File A Malpractice Suit Against A Doctor?', 'What Is the Difference Between Wrongful Death and Survival Action?', 'Are Doctors Liable For Misdiagnosis?', 'How Long Do You Have to Sue a Doctor After Surgery?', 'partners', 'partners', 'partners', 'partners', 'ben crump logo', 'Brandlytics']","[False, True, False, False, True, False, False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,39,https://www.medicalmalpracticehelp.com/lawyer/state-laws/colorado/,26,28,-1,1942,967,4122,97,21,24,2,14,146.0,True,Colorado Medical Malpractice Laws | Medical Malpractice Help,True,1,['Colorado Medical Malpractice Laws'],[True],17,"['Free Case Evaluation', 'The Law of Medical Malpractice in Colorado:', 'I. Overview of Basic Principles and Concepts', 'II. Filing Deadlines for Medical Malpractice Claims', 'III. Certificate of Review and Other Requirements', 'IV. Immunities and Limitations on Liability', 'V. Medical Expert Witnesses', 'VI. Comparative Negligence / Proportionate Liability', 'VII. Limitations on Damages', 'VIII. Limitations on Attorney Fees', 'IX. Patient Compensation Funds', 'X. Apologies and Sympathetic Gestures', 'XI. Communications with Treating Physicians', 'XII. Disclaimer', 'Colorado -  News Articles', 'Primary Sidebar', 'Footer']","[False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",22,"['A Survey of Basic Considerations', 'Basic Time Limit', 'Unknown Injuries', 'Foreign Objects', 'Concealment', 'Injured Patients Who Are Minors', 'Certificate of Review', 'Specifics of the Requirement', 'A Case Example', 'Notice to Patient’s Health Insurer', 'Presuit Notice', 'Arbitration', 'Emergency Medical Care', 'Government Defendants', 'Genetic Screening and Counseling', 'Failure to Warn About Mental Health Patient’s Violent Behavior', 'Who Qualifies?', 'An Example', 'Daubert Challenges', 'Overall Cap', 'Exceptions to the Cap', 'Exemplary Damages']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",10,"['Medical Malpractice Help | Medical Negligence Legal Resources and Laws', 'Medical Malpractice Help', 'Medical Malpractice News', 'Medical Malpractice Lawyer in Colorado', 'Children’s Hospital Colorado Found Negligent; Pressey Family Awarded $11.9 Million', 'Jury Finds Colorado Doctor Negligent for Child’s Brain Damage;  Family Awarded $4 Million', 'How Do You Investigate Your Medical Malpractice Case?', 'Symptoms', 'How Do You Know If You Have Alcohol Poisoning?', '']","[True, True, True, True, False, False, True, False, False, False]",True,True
Medical Malpractice Lawyer Denver,40,https://militarymedicalmalpractice.net/,22,32,1,4684,1034,1476,20,71,19,0,20,2.0,True,Military Medical Malpractice Lawyers | (800) 798-9529,True,1,['Military Medical Malpractice & VA Medical Malpractice Lawyers'],[True],5,"['Case Results Against the Army, Navy, Air Force, and the Department of Veterans Affairs', 'Can I sue the VA or Military for Medical Malpractice?', 'Why Choose Archuleta Law Firm?', 'Free U.S. Military and Veterans Medical Malpractice Case Evaluation', 'We Help Veterans Win FTCA Claims']","[False, True, False, True, False]",13,"['$4,900,000', '$13,690,648', '$3,000,000', '$44,717,681', '$18,708,734', '$2,500,000', 'Malpractice Case Evaluation', 'Client Reviews', 'Experienced Physician-Attorney on YOUR Side', 'Get the Right Military and VA Medical Malpractice Lawyers in YOUR Corner Today', 'Case Types', 'The Law Firm You Choose May Be the Most Important Decision You Ever Make About Your Case', 'Video Transcript']","[False, False, False, False, False, False, False, False, False, True, False, False, False]",78,"['fbpx', 'HD Logo - Military Medical Malpractice Lawyers', '', 'google-icon', '', '', '', '', '', 'google-icon', '', '', '', '', '', 'google-icon', '', '', '', '', '', 'google-icon', '', '', '', '', '', 'google-icon', '', '', '', '', '', 'Birth Injury -Military Medical Malpractice', 'Birth Injury -Military Medical Malpractice', '', '', 'Brain Injury - Military Medical Malpractice', 'Brain Injury - Military Medical Malpractice', '', '', 'Spinal injury -Military Medical Malpractice', 'Spinal injury -Military Medical Malpractice', '', '', 'woman grieving - Military Medical Malpractice', 'woman grieving - Military Medical Malpractice', '', '', 'distressed woman and doctor - Military Medical Malpractice', 'distressed woman and doctor - Military Medical Malpractice', '', '', 'man in crutches - Military Medical Malpractice', 'man in crutches - Military Medical Malpractice', '', '', 'Surgical instruments - Military Medical Malpractice', 'Surgical instruments - Military Medical Malpractice', '', '', 'upset doctor -Military Medical Malpractice', 'upset doctor -Military Medical Malpractice', '', '', 'Veterans Administration Logo - Military Medical Malpractice', 'Veterans Administration Logo - Military Medical Malpractice', 'Air Force logo - Military Medical Malpractice', 'Air Force logo - Military Medical Malpractice', 'Army Logo - Military Medical Malpractice', 'Army Logo - Military Medical Malpractice', 'Navy logo - Military Medical Malpractice', 'Navy logo - Military Medical Malpractice', '', '', 'HD Logo - Military Medical Malpractice Lawyers', 'HD Logo - Military Medical Malpractice Lawyers', '']","[False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, True, False, False, True, True, False, False, True, True, False, False, True, True, False, False, True, True, False, False, True, True, False, False, True, True, False, False, True, True, True, True, True, True, True, True, False, False, True, True, False]",True,False
Medical Malpractice Lawyer Denver,41,https://www.bestlawyers.com/united-states/colorado/denver/medical-malpractice-law-plaintiffs,55,39,1,8059573,164388,2449,0,37,30,25,33,7.0,True,"Best Denver, Colorado Medical Malpractice Law - Plaintiffs Lawyers | Best Lawyers",True,1,"['Find Lawyers in  Denver, Colorado for Medical Malpractice Law - Plaintiffs']",[True],4,"['Medical Malpractice Law - Plaintiffs - Denver, Colorado', 'Medical Malpractice Law - Plaintiffs Definition', 'Our Methodology', 'In Brief']","[True, True, False, False]",1,['The Process'],[False],55,"['Best Lawyers logo', 'Best Lawyers logo', 'Spinning circle', 'Big letter B', 'Evan P. Banker', 'Evan P. Banker', 'Evan P. Banker', 'James H. ""Jim"" Chalat', 'James H. ""Jim"" Chalat', 'James H. ""Jim"" Chalat', 'Michael O\'Brien ""Mike"" Keating', 'Michael O\'Brien ""Mike"" Keating', 'Michael O\'Brien ""Mike"" Keating', 'Christopher P. ""Chris"" Koupal', 'Christopher P. ""Chris"" Koupal', 'Christopher P. ""Chris"" Koupal', 'Dan Lipman', 'Dan Lipman', 'Dan Lipman', 'Peter A. McClenahan', 'Peter A. McClenahan', 'Peter A. McClenahan', 'Angela McGraw', 'Angela McGraw', 'Angela McGraw', 'Deirdre Ostrowski', 'Deirdre Ostrowski', 'Deirdre Ostrowski', 'Lorraine E. Parker', 'Lorraine E. Parker', 'Lorraine E. Parker', 'Robert A. ""Bob"" Wagner', 'Robert A. ""Bob"" Wagner', 'Robert A. ""Bob"" Wagner', 'Melissa Winthers', 'Melissa Winthers', 'Lawyer of the Year Badge', 'David S. Woodruff', 'David S. Woodruff', 'David S. Woodruff', 'Charles R. Mendez', 'Charles R. Mendez', 'Charles R. Mendez', 'Best Lawyers: Ones to Watch logo', 'Best Lawyers: Ones to Watch logo', 'Heimberg Barr, LLP logo', 'Repurposed Products and Copyright Infringemen', 'Truck Driver Wage and Overtime Laws in the US', 'Divorcing an Uncooperative Partner', 'Lawyers sitting around a table in conference room', 'Headshot of man with dark suit and red tie outside in front of fountain', 'Choosing the Title Company As Seller', 'Best Lawyers logo', '', '']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",False,False
Medical Malpractice Lawyer Denver,42,https://jguestlaw.com/practice-areas/personal-injury/medical-malpractice/,18,18,8,3594,413,564,70,135,10,3,4,20.0,True,"Denver, CO Medical Malpractice Attorneys | Law Office of James H. Guest, L.L.C.",True,1,"['Medical Malpractice Attorneys in Denver, Colorado']",[True],4,"['Comprehensive Guidance After A Medical Malpractice Incident', 'Comprehensive Representation You Can Trust', 'Our Role Is Important In The Recovery Process', 'Contact A Medical Malpractice Lawyer At Our Firm Today']","[True, False, False, True]",0,[],[],1,"['Law Office of James H. Guest, L.L.C. Logo']",[False],False,False
Medical Malpractice Lawyer Denver,43,https://www.coloradosuperlawyer.com/practice-areas/medical-malpractice/medical-malpractice-testimonials/,20,19,-1,1351,417,348,225,32,4,5,5,4.0,True,Medical Malpractice Testimonials | DENVER INJURY LAW : High Stakes Law,True,0,[],[],4,"['Medical Malpractice Testimonials', 'Medical Malpractice Testimonials', 'Latest News & Cases', 'Nation’s Top Personal Injury Lawyer']","[True, True, False, False]",3,"['Lifelong Annuity in Failure to Diagnose Case', 'Perseverance Prevails Against Top Defense Team', 'Leave a Reply Cancel reply']","[False, False, False]",1,['DENVER INJURY LAW : High Stakes Law'],[False],True,False
Medical Malpractice Lawyer Denver,44,https://messner.com/messner-reeves-llps-denver-trial-lawyers-secure-defense-trial-victory-in-medical-malpractice-case/,35,21,1,33534,2916,1145,0,0,2,4,11,65.0,True,Messner Reeves LLP’s Denver Trial Lawyers Secure Defense Trial Victory in Medical Malpractice Case - Messner Reeves LLP Messner Reeves LLP,True,1,['Messner Reeves LLP’s Denver Trial Lawyers Secure Defense Trial Victory in Medical Malpractice Case'],[True],11,"['Messner Reeves LLP is proud to announce that partners Bruce A. Montoya\xa0and\xa0Kate A. Bailey\xa0tried and won a defense verdict in a Colorado medical malpractice case.', 'Recent News', 'Categories', 'Learn More About Our Capabilities', 'Links', 'Contact Us', 'CBD & Industrial Hemp', 'Real Estate', 'Litigation', 'Corporate Structuring', 'NOTICE AT COLLECTION']","[True, False, False, False, False, False, False, False, False, False, False]",2,"['Licensing/Compliance', 'Banking & Financial']","[False, False]",20,"['Messner Reeves', 'Messner Reeves', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', 'NO ALT', '', '', '', '', '', '', '', '', '', '', '', '']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,45,https://www.burgsimpson.com/attorney/scott-j-eldredge/,43,36,1,1961572,15127,1031,254,312,17,9,33,19.0,True,Scott J. Eldredge | Colorado Medical Malpractice Attorneys,True,1,['Scott J. Eldredge'],[False],1,['About Scott'],[False],9,"['Shareholder', 'Honors & Accolades', 'Bar Admissions', 'Education', 'Professional Affiliations', 'Publications & Media', 'Lectures & Seminars', 'Free case evaluation form', 'Newsletter']","[False, False, False, False, False, False, False, False, False]",36,"['logo', 'logo', 'Attorney image for attorney post ID#862', 'Attorney image for attorney post ID#862', 'Attorney image for attorney post ID#862', 'Attorney image for attorney post ID#862', 'Accolade Image #wYO80zJazPp9', 'Accolade Image #wYO80zJazPp9', 'Accolade Image #aVVv8CKIj29v', 'Accolade Image #aVVv8CKIj29v', 'Accolade Image #nFx6Bs3GhJvV', 'Accolade Image #nFx6Bs3GhJvV', 'Accolade Image #nVM4HzkKYqn9', 'Accolade Image #nVM4HzkKYqn9', 'Accolade Image #AfqFIFGbt8ly', 'Accolade Image #AfqFIFGbt8ly', 'Accolade Image #j9fAXFgEw68e', 'Accolade Image #j9fAXFgEw68e', 'Accolade Image #fvYYD6z4VsPI', 'Accolade Image #fvYYD6z4VsPI', 'Accolade Image #k5hmgz1xP9EI', 'Accolade Image #k5hmgz1xP9EI', 'Accolade Image #wzzywRWH4Ilc', 'Accolade Image #wzzywRWH4Ilc', 'Award Image #IsQAn8HcSEG3', 'Award Image #IsQAn8HcSEG3', 'Award Image #UXwxfsDH5d1y', 'Award Image #UXwxfsDH5d1y', 'Award Image #VsuJ7ThRRsO7', 'Award Image #VsuJ7ThRRsO7', 'Award Image #JORxFbtCMdpN', 'Award Image #JORxFbtCMdpN', 'Award Image #Qf69BtYtjH7z', 'Award Image #Qf69BtYtjH7z', 'Footer Logo', 'Footer Logo']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,46,https://www.helpincolorado.com/practice-areas/medical-malpractice-colorado/,22,19,3,1936,72,2796,72,54,30,1,10,1.0,True,Denver Medical Malpractice Attorneys • Legal Help In Colorado,True,1,['Medical Malpractice – Legal Help In Colorado'],[True],7,"['Medical Malpractice Lawsuits', 'Types of Medical Malpractice', 'Types of Medical Malpractice', 'Medical Malpractice: A General Overview', 'Key Considerations', 'The Certificate of Review', 'Why You Need a Personal Injury Lawyer']","[True, True, True, True, False, False, False]",4,"['Call: (303) 351-2567', 'When Does a Medical Malpractice Claim Arise?', 'Statute of Limitations', 'Capping Medical Malpractice Damages']","[False, True, False, True]",14,"['', '', '', '', '', '', 'Top lawyers-denver 2022', 'Top lawyers-denver 2022', '', '', '', '', 'Expert batch lawyer 2022', 'Expert batch lawyer 2022']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Medical Malpractice Lawyer Denver,47,https://www.purvisgray.net/professional-malpractice/,25,18,1,36440,515,893,99,77,2,8,23,169.0,True,"Professional Malpractice Attorney | Purvis Gray Thomson, LLP",False,1,['Colorado Professional Malpractice Lawyer'],[False],3,"['Evaluating Negligence for a Malpractice Claim', 'Time Limit for Filing Malpractice Claims in Colorado', 'Why You Need Help From an Attorney']","[False, False, False]",1,['Practice Areas'],[False],4,"['site-logo', 'NO ALT', 'NO ALT', 'NO ALT']","[False, False, False, False]",True,False
