keyword,rank,url,domain_authority,page_authority,spam_score,pages_to_root_domain,nofollow_pages_to_root_domain,total_words,header_words,footer_words,keyword_count,city_count,lawyer_attorney_count,first_keyword_spot,keyword_in_200_words,title,key_in_title,h1_count,h1_text,key_in_h1,h2_count,h2_text,key_in_h2,h3_count,h3_text,key_in_h3,image_count,image_alt_text,key_in_alt_text,is_wordpress,has_table_of_contents
Wrongful Death Lawyer Washington DC,24,https://www.horwitzlaw.com/areas-of-practice/wrongful-death-lawyer/,33,30,1,142908,3372,1974,86,117,38,0,21,65.0,True,Dedicated Chicago wrongful death attorneys | No fees unless we win,True,1,['Dedicated Chicago wrongful death attorneys'],[True],7,"['What is wrongful death?', 'Proving fault for a wrongful death', 'Who can file a wrongful death lawsuit?', 'What is the statute of limitations?', 'Compensation in a wrongful death case', 'Illinois wrongful death FAQs', 'Contact our attorneys today']","[True, True, True, False, True, True, False]",14,"['Practice Areas', 'Services We Provide to Property Owners & Public Adjustors', 'Duty', 'Breach of Duty', 'Damages', 'Causation', 'Multiple liable parties', 'Q: What is the difference between a wrongful death claim and a survival action?', 'Q: What are my options if the cause of a loved one’s death isn’t immediately identifiable?', 'Q: Are there limits on the amount of recovery I can receive from a wrongful death claim?', 'Q: Can I file a wrongful death claim if my loved one died from a criminal act?', 'Q: How much will legal representation cost?', 'Q: Why do I need an attorney?', 'Q: What are the wrongful death statistics in Illinois?']","[False, False, False, False, False, False, False, True, False, True, True, False, False, True]",11,"['NO ALT', 'Illinois Personal Injury Lawyers', 'Illinois Personal Injury Lawyers', 'NO ALT', 'NO ALT', 'chicago wrongful death attorney', 'chicago wrongful death attorney', 'Illinois Wrongful Death Statistics', 'Illinois Wrongful Death Statistics', 'Jelly MDHV', 'Jelly MDHV']","[False, False, False, False, False, True, True, True, True, False, False]",True,False
Wrongful Death Lawyer Washington DC,25,https://www.chasenboscolo.com/virginia/wrongful-death/,32,24,1,66198,2156,3098,54,30,20,0,34,46.0,True,Virginia Wrongful Death Lawyers - CHASENBOSCOLO,True,1,['Virginia Wrongful Death Attorneys'],[True],6,"['What is Considered Wrongful Death?', 'Why You Should Hire a Wrongful Death Lawyer', 'What to Do after a Wrongful Death Accident', 'Proving a Wrongful Death Claim in Virginia', 'Compensation for Wrongful Death in Virginia', 'Contact a Virginia Wrongful Death Lawyer Today']","[True, True, True, True, True, True]",4,"['What Makes ChasenBoscolo Different From Other Law Firms?', 'Frequently Asked Questions', '$70,000', 'Confidential']","[False, False, False, False]",24,"['header-logo', 'header-logo', 'header-logo', ""ChasenBoscolo's Team"", ""ChasenBoscolo's Team"", 'Results Slide', 'Results Slide', 'MDAF Logo', 'MMDAF Logo', 'AAJ-Leaders-Forum Logo', 'Super Lawyers Logo', 'AV Logo', 'AV Logo', 'top-places-to-work-washington-post-community', 'AAJ Logo', 'MDAF Logo', 'MMDAF Logo', 'AAJ-Leaders-Forum Logo', 'Super Lawyers Logo', 'AV Logo', 'AV Logo', 'AAJ Logo', 'top-places-to-work-washington-post-community', 'CB Logo']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,26,https://www.legalmatch.com/wrongful-death-lawyers.html,62,39,1,72700761,597588,1583,7,20,39,0,32,1.0,True,Wrongful Death Attorney Near You | Find the Right Wrongful Death Lawyer,True,1,['Wrongful Death Lawyers andTop Rated Wrongful Death Attorneys'],[True],3,"['Wrongful Death Lawyers', 'Highly Rated Lawyers at LegalMatch', 'Find Lawyers']","[True, False, False]",5,"['What is a Wrongful Death Claim?', 'How Do I Bring a Wrongful Death Suit?', 'What are Some Defenses to a Wrongful Death Suit?', 'What are Some Examples of Wrongful Death Claims?', 'Do I Need a Lawyer for Help with Wrongful Death Claims?']","[True, True, True, True, True]",9,"['LegalMatch Logo', 'Trustpilot Logo', 'LegalMatch Employment and Labor Lawyer Tate Y.', 'LegalMatch Family Attorney Mitchell M.', 'LegalMatch Family Law Attorney Brigida R.', 'LegalMatch Criminal Lawyer Shazam K.', 'TRUSTe', '', 'NO ALT']","[False, False, False, False, False, False, False, False, False]",False,False
Wrongful Death Lawyer Washington DC,27,https://www.scstatehouse.gov/code/t15c051.php,66,47,1,29141476,115389,2214,0,0,11,0,2,873.0,False,Code of Laws - Title 15 - Chapter 51 - Death By Wrongful Act And Lynching,False,0,[],[],1,['South Carolina Code of Laws\r\t\t\t\t\t\t\t\t\tUnannotated'],[False],0,[],[],6,"['South Carolina Legislature', 'South Carolina Legislature', 'NO ALT', 'Search', 'SC.gov', 'StateLibrary.SC.gov']","[False, False, False, False, False, False]",False,False
Wrongful Death Lawyer Washington DC,28,https://www.zehllaw.com/practice-areas/personal-injury/houston-texas-wrongful-death-lawyer/,37,31,-1,10552,3721,1785,12,183,32,0,34,50.0,True,Undefeated Houston Wrongful Death Lawyers | Texas Death Lawsuits,True,1,['Undefeated Houston Wrongful Death Lawyers'],[True],3,"['Houston, Texas Wrongful Death Lawyers', 'What is a Wrongful Death Lawsuit?', 'What is a Survival Claim and How is it Different from a Wrongful Death Claim?']","[True, True, True]",9,"['We Ensure That Our Clients Are Able to Provide for Themselves and their Families for the Rest of Their Lives', 'Billions Won and the #1 Largest Wrongful Death Recoveries in TX', 'Contact Our Houston Wrongful Death Lawyers for a Free Consult at 1-888-603-3636 or by\xa0Clicking Here', 'Who can File a Wrongful Death Lawsuit and What is the Deadline for Filing it?', 'What Damages are Available in Wrongful Death Cases?', 'Punitive Damages are often Available to Punish the Negligent Parties', 'Survival Damages Belong to the Estate and are Divided Between Living Family Members', 'Contact Our Undefeated Houston Wrongful Death Lawyers for a Free Consult at 1-888-603-3636 or by\xa0Clicking Here', 'Recent Review:']","[False, True, True, True, True, False, False, True, False]",17,"['NO ALT', 'Houston Wrongful Death Lawyer | Houston Wrongful Death Attorney | Texas Wrongful Death Attorney', 'Houston Wrongful Death Lawyer | Houston Wrongful Death Attorney | Texas Wrongful Death Attorney', 'Facebook', 'Facebook', 'Twitter', 'Twitter', 'Pinterest', 'Pinterest', 'Youtube', 'Youtube', 'RSS Feed', 'RSS Feed', '', '', '', '']","[False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,29,https://www.klnivenlaw.com/harrisburg-wrongful-death-lawyer/,29,27,3,113861,1689,1832,75,278,27,0,30,10.0,True,Harrisburg Wrongful Death Lawyer - Marzzacco Niven & Associates,True,1,['Harrisburg Wrongful Death Lawyer'],[True],11,"['How Marzzacco Niven & Associates Can Help After a Fatal Accident in Harrisburg', 'How Common Are Deadly Accidents in Harrisburg?', 'What is a Wrongful Death Lawsuit?', 'What is My Harrisburg Wrongful Death Case Worth?', 'What Types of Damages Are Available to Victims of Wrongful Death?', 'Can I Recover Damages If My Loved One is Being Blamed for a Fatal Accident in Pennsylvania?', 'What Causes Most Wrongful Deaths in Harrisburg, Pennsylvania?', 'How Do I Prove Negligence After a Fatal Accident in Pennsylvania?', 'How Long Do I Have to File a Wrongful Death Lawsuit in Pennsylvania?', 'Contact a Harrisburg Wrongful Death Lawyer for a Free Consultation', 'Contact Us Today']","[False, False, True, True, True, False, True, False, True, True, False]",24,"['We Handle All Types Of Cases in Pennsylvania:', 'Practice Areas', 'Search Our Site', ""Call Us Today. It's Just That Easy"", 'Call Us At', 'Our Offices', 'Harrisburg', 'York', 'Carbondale', 'Carlisle', 'Chambersburg', 'Lancaster', 'Lebanon', 'Wyomissing', 'Visit Our Harrisburg Office', 'Visit Our York Office', 'Visit Our Carbondale Office', 'Visit Our Carlisle Office', 'Visit Our Chambersburg Office', 'Visit Our Lancaster Office', 'Visit Our Lebanon Office', 'Visit Our Wyomissing Office', 'Areas we serve', 'About our firm']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",9,"['Marzzacco Niven & Associates - Personal Injury Lawyers in Pennsylvania', 'Personal Injury Lawyers in Pennsylvania - Top Rated Disability & Injury Lawyers', 'Harrisburg Wrongful Death Lawyers', 'How Marzzacco Niven & Associates Can Help After a Fatal Accident in Harrisburg', 'How Common Are Deadly Accidents in Harrisburg?', 'How Do I Prove Negligence After a Fatal Accident in Pennsylvania?\xa0', 'How Long Do I Have to File a Wrongful Death Lawsuit in Pennsylvania?', 'Contact Harrisburg Wrongful Death Lawyers for a Free Consultation', 'NO ALT']","[False, False, True, False, False, False, True, True, False]",True,True
Wrongful Death Lawyer Washington DC,30,https://www.brownandcrouppen.com/areas-of-practice/wrongful-death/,34,31,1,61406,3927,1305,113,346,38,0,12,1.0,True,Wrongful Death Lawyers - Brown & Crouppen Law Firm,True,1,['Wrongful Death Lawyers'],[True],7,"['Causes of Wrongful Death', 'How does a wrongful death lawsuit work?', 'Is there a time limit on filing a wrongful death lawsuit?', 'Compensation Available in a Lawsuit for Wrongful Death', 'Brown & Crouppen Wrongful Death Case Results', 'What can a personal injury law firm do for me?', 'Schedule a Free Case Evaluation Today']","[True, True, True, True, True, False, False]",4,"['How to Prove Fault', 'Who can file a lawsuit for wrongful death?', 'Who can be sued in a wrongful death lawsuit?', 'How much does a personal injury lawyer cost?']","[False, True, True, False]",1,['man crying at gravestone at sunset'],[False],True,False
Wrongful Death Lawyer Washington DC,31,https://thebradleylawfirm.com/st-louis-wrongful-death-lawyer/,27,24,5,15037,1458,2217,0,131,51,0,43,63.0,True,St. Louis Wrongful Death Lawyer - Bradley Law Personal Injury Lawyers,True,1,['St. Louis Wrongful Death Lawyer'],[True],10,"['How Bradley Law Personal Injury Lawyers Can Help After the Wrongful Death of a Loved One in St. Louis', 'What Is Wrongful Death in St. Louis, MO?', 'Who Can File a Wrongful Death Lawsuit in Missouri?', 'What Is My Wrongful Death Accident Case Worth?', 'What Kind of Damages Are Available for Wrongful Death in St. Louis, MO?', 'We Represent Families in All Types of Wrongful Death Cases in Missouri', 'How Do I Prove Negligence in a Wrongful Death Case in St. Louis, Missouri?', 'How Long Do I Have to File a Wrongful Death Lawsuit in Missouri?', 'Contact a St. Louis Wrongful Death Lawyer for a Free Consultation', 'St. Louis Wrongful Death Testimonial']","[True, True, True, True, True, True, True, True, True, True]",4,"['St. Louis, MO Courts', 'St. Louis', 'Richmond Heights', 'Kansas City Personal Injury Lawyers']","[False, False, False, False]",10,"['Bradley Law Personal Injury Lawyers', 'Bradley Law Personal Injury Lawyers', 'St. Louis, Missouri, USA', 'St. Louis Wrongful Death Lawyer', 'How Bradley Law Personal Injury Lawyers Can Help After the Wrongful Death of a Loved One in St. Louis', 'St. Louis Wrongful Death Testimonial', 'St. Louis Personal Injury Law Office - Bradley Law Firm', 'Kansas City Personal Injury Law Office - Bradley Law Firm', 'Map', 'NO ALT']","[False, False, False, True, True, True, False, False, False, False]",True,True
Wrongful Death Lawyer Washington DC,32,https://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=2059&ChapterID=57,67,52,9,32316120,299826,2226,0,0,6,0,8,198.0,True,740 ILCS 180/  Wrongful Death Act.,True,0,[],[],0,[],[],0,[],[],5,"['Illinois General Assembly', 'NO ALT', 'Missing Kids', 'NO ALT', 'Legislative Information System logo']","[False, False, False, False, False]",False,False
Wrongful Death Lawyer Washington DC,33,https://www.dispartilaw.com/wrongful-death-lawyer-chicago-il/,31,22,1,6148,2610,2994,230,280,49,0,47,2.0,True,Chicago Wrongful Death Lawyer | Disparti Law Group,True,1,['Chicago Wrongful Death Lawyer'],[True],55,"['OVER\xa0$1 BILLION IN RECOVERIES FOR OUR CLIENTS', 'Wrongful Death Lawyer Chicago, IL', 'WE WILL MAKE SURE ALL OF THE PAPERWORK IS FILED PROPERLY.', 'WE WILL INVESTIGATE WHAT HAPPENED.', 'WE WILL CALCULATE THE DAMAGES.', 'WE WILL FOCUS ON THE CASE WHILE YOU FOCUS ON YOUR FAMILY.', 'FREQUENT QUESTIONS ABOUT ILLINOIS WRONGFUL DEATH LAWSUITS', 'Chicago Wrongful Death Law Infographic', 'Chicago Wrongful Death Law Statistics', 'Disparti Law Group Chicago Wrongful Death Lawyer', 'Chicago Wrongful Death Lawyer Google Review', 'CONTACT US TODAY', 'Car Accident', 'Truck Accident', 'Motorcycle Accident', 'Bicycle accident', 'Catastrophic Accident', 'Dog bite injury', 'Medical Malpractice', 'Nursing Home Abuse', 'Slip and fall', 'Product Liability', 'Traumatic Brain Injury', 'Uber Accident', 'FREE CASE EVALUATION', 'Disparti Law Group is the Official Law Group of the DePaul Blue Demons', 'Reasons To Consult A Workers Compensation Lawyer', 'DISPARTI LAW GROUP NOMINATED  FOR GOLDEN GAVEL AWARD', 'DISPARTI LAW GROUP GIVES AWAY FREE UBER RIDES THIS NEW YEAR’S EVE', 'Personal Injury Attorney in Chicago: How to Choose the Right One for Your Case', '""I love the service they provided. They took time to explain the procedure for my case, then they asked if there was anything else they could do. I appreciate the service and wouldn\'t trade it for the 🌍. Love my Lawyers. If you want to win try Disparti Law Group.""', '- Gwen', '""I feel you guys did a great job in handling my case.""', '- V. Gentry', '""Was a great fit for me and would definitely recommend to family and friends.""', '- Christine', '""It has been a wonderful experience working with Disparti Law Group. They are highly recommended.""', '- John', '""Very professional staff, great experience.""', '- Lisa', '""I have NEVER, and I mean, EVER, had such a great experience dealing with lawyers.... I don\'t ever want to be in an accident again, but if I am, I\'m calling Disparti Law. Fantastic service.""', '- Dani', 'FREE CASE EVALUATION', 'DISPARTI LAW GROUP NOMINATED  FOR GOLDEN GAVEL AWARD', 'DISPARTI LAW GROUP GIVES AWAY FREE UBER RIDES THIS NEW YEAR’S EVE', 'Personal Injury Attorney in Chicago: How to Choose the Right One for Your Case', 'Join Our Newsletter', 'Success!', 'LATEST NEWS', 'Disparti Law Group is the Official Law Group of the DePaul Blue Demons', 'Reasons To Consult A Workers Compensation Lawyer', 'PRACTICE AREAS', 'Chicago, IL', 'Tampa, FL', 'Follow Us']","[False, True, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",29,"['Schedule Your Free Consultation Today!', 'Chicago Wrongful Death Lawyer', 'WHO CAN FILE A WRONGFUL DEATH LAWSUIT?', 'WHAT TYPE OF LOSSES CAN THE VICTIM’S FAMILY BE COMPENSATED FOR?', 'HOW DO I FILE A WRONGFUL DEATH LAWSUIT?', 'HOW LONG DO I HAVE TO FILE A WRONGFUL DEATH CASE?', 'HOW DO I KNOW WHO WAS RESPONSIBLE FOR THE ACCIDENT?', 'WHAT ELSE SHOULD I KEEP IN MIND DURING THIS TIME?', 'IS IT IN MY BEST INTEREST TO ACCEPT A SETTLEMENT OFFER?', 'WHAT IF I’M NOT READY TO TAKE ON THIS CASE?', 'TAMPA', 'CHICAGO', 'PERSONAL INJURY', 'PERSONAL INJURY', 'PERSONAL INJURY', 'PERSONAL INJURY', 'CLAIMS', 'BENEFITS', 'THE ULTIMATE EMPLOYMENT LAW GUIDE', 'EMPLOYMENT', 'Resources', 'SHOP', 'FAQ', 'DOWNLOAD OUR FREE E BOOK', 'Our Team', 'Our Team', 'Our Team', 'Our Team', 'Our Team']","[False, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",30,"['', '', '', 'Wrongful Death', 'common types of wrongful death cases Infographic', 'Contact Chicago Wrongful Death Lawyer', 'workers compensation attorneys in dc', '', 'Client Review', 'Client Review', '', '', '', '', '', '', '', 'SuperLawyers2010', 'SuperLawyers2011', 'SuperLawyers2012', 'SuperLawyers2014', '', '', '', '', '', '', '', '', '']","[False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,34,https://www.legalteamforlife.com/personal-injury-lawyer/wrongful-death/,32,28,1,45495,1830,1607,83,113,40,0,18,35.0,True,"Wrongful Death Lawyer in Palm Coast, FL | Chiumento Law, PLLC",True,1,"['Wrongful Death Lawyer in Palm Coast, FL']",[True],8,"['What is a Wrongful Death Claim?', 'Wrongful Death Damages: Which Ones Are Covered in Florida?', 'Who Can File a Claim?', 'Statute of Limitation on Wrongful Death Claims in Florida', 'How Our Wrongful Death Florida Law Firm Can Help', 'How Are Settlements Paid Out', 'Contact Our Palm Coast, FL Wrongful Death Lawyers', 'We’re Proud to be Involved in the Community']","[True, True, False, True, True, False, True, False]",9,"['contact us', 'Featured Blog', 'contact us', 'Palm Coast', 'Chiumento Law, PLLC', 'Ormond Beach Personal Injury Attorney', 'Chiumento Law, PLLC', 'Car Accident Lawyer in Ormond Beach, Florida', 'Ormond Beach, FL Car Accident Lawyer']","[False, False, False, False, False, False, False, False, False]",6,"['NO ALT', 'Woman mourning a loved one as a result of a wrongful death', 'google logo', 'NO ALT', 'image', 'facebook_pixel']","[False, True, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,35,https://www.jdwarlick.com/wrongful-death-lawyer/,26,24,1,63539,712,1676,81,61,48,0,18,30.0,True,"Jacksonville NC Wrongful Death Attorney - The Law Offices of John Drew Warlick, P.A.",True,1,['Wrongful Death Lawyer in Jacksonville NC'],[True],7,"['What Is Considered a Wrongful Death in North Carolina?', 'Who Can File a Wrongful Death Lawsuit in North Carolina?', 'Compensation in a North Carolina Wrongful Death Claim', 'What is the North Carolina Statute of Limitations on Wrongful Death Lawsuits?', 'What Are Some Common Causes of Wrongful Death in North Carolina?', 'How Our Jacksonville, NC, Wrongful Death Lawyers Can Help You', 'Contact a North Carolina Wrongful Death Lawyer Today']","[True, True, True, True, True, True, True]",0,[],[],24,"['logo', 'Banner Image', 'Wrongful Death', 'Crying lady seeking advise from wrongful death attorney.', 'John Drew Warlick Jr', 'Robert Albert Warlick', 'John Philip Swart', 'Davidson Sidney Myers', '', '', '2022 Best Lawyers Standard Badge', 'super lawyers john d. warlick, jr', 'super lawyers robert a. warlick', 'best lawyers john warlick', 'bar register', 'best lawyers robert warlick', 'american college of trial lawyers', 'best lawyers', 'logo image', 'Back to top image', 'return to top', 'facebook_pixel', 'facebook_pixel', 'facebook_pixel']","[False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,36,https://www.malloy-law.com/bethesda-personal-injury/bethesda-wrongful-death-attorney/,28,27,3,3324,995,887,130,135,19,0,8,16.0,True,Bethesda Wrongful Death Lawyer,True,1,['Bethesda Wrongful Death Attorney'],[True],6,"['Why Choose Malloy Law Offices, LLC?', 'Common Causes of Wrongful Death', 'Proving Wrongful Death in Bethesda', 'Who Can File?', 'Types of Damages Awarded in Bethesda', 'Find Out if You Have a Claim']","[False, True, True, False, False, False]",4,"['Start your free consultation', 'Start your free consultation', 'Practice Areas', 'Start your free consultation']","[False, False, False, False]",8,"['English', 'Malloy Law', 'Start your free consultation', '', '', 'pattern', 'map', 'map']","[False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,37,https://bottarolaw.com/wrongful-death-attorney/,36,28,1,226509,1996,934,70,129,32,0,9,32.0,True,"Rhode Island Wrongful Death Attorneys | The Bottaro Law Firm, LLC",True,1,['Rhode Island Wrongful Death Lawyers'],[True],5,"['Causes of Wrongful Death', 'Compensation for Wrongful Death Claims', 'Wrongful Death FAQs', 'Wrongful Death', 'Wrongful Death Representation in Rhode Island and Massachusetts']","[True, True, True, True, True]",3,"['What is wrongful death?', 'Who can bring a wrongful death claim?', 'Do I need an attorney to bring a wrongful death claim?']","[True, True, True]",52,"['logo', 'call', 'text', 'No Fee Guarantee', 'No Fee Guarantee', 'logo', 'No Fee Guarantee', 'call', 'email', 'chat', 'text', 'mike bottaro wrongful death attorney', '', '', '', '', '', '', 'No Fee Guarantee', 'Matthew', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Wrongful Death FAQs', 'Get a trusted car accidents lawyer on your side', 'No Fee Guarantee', '', 'call', 'email', 'chat', 'text', 'Back to top']","[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,38,https://www.dkinglaw.com/washington-dc-wrongful-death-lawyer/,22,18,17,367,157,2030,0,120,21,1,16,68.0,True,Washington DC Wrongful Death Lawyer | Maryland Personal Injury Lawyer,True,1,['Washington DC Wrongful Death Lawyer'],[True],25,"['Contact Washington, DC Wrongful Death Lawyers at the Law Offices of Duane O. King', 'I enjoyed working with Attorney King because he looked at me as a whole, not just as a client.', 'I would recommend Attorney King to anyone who has been in an automobile accident.', 'The Law Office of Duane O. King was a blessing to my wife', 'Worked Hard For Us', 'Very Good at What They Do', 'Highly Recommend', 'Pleasure to Work With', 'Very Professional and Attentive', 'Forever Grateful', 'Continue to Recommend', 'Saved Me From Financial Ruin', 'Great Result', 'Phenomenal Lawyer', 'Great Communication', 'Very Helpful', 'Very Professional', 'Very Understanding', 'Greatly Appreciate Him and His Team', 'They Will Take Care of You', 'Very Professional', 'Best Interest at Heart', 'Very Satisfactory Team', 'Helpful, Respectful, Patient', 'Amazing!']","[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",2,"['The Burden of Proof In Wrongful Death Claims', 'Common Types of Wrongful Death Cases']","[True, True]",38,"['green check', 'green check', 'NO ALT', 'NO ALT', 'The Law Office of Duane O. King', 'The Law Office of Duane O. King', 'Facebook', 'Facebook', 'Twitter', 'Twitter', 'Google Business', 'Google Business', 'LinkedIn', 'LinkedIn', 'Instagram', 'Instagram', 'Youtube', 'Youtube', 'review icon', 'review icon', '', '', 'NO ALT', 'NO ALT', '', '', 'Facebook', 'Facebook', 'Twitter', 'Twitter', 'Google Business', 'Google Business', 'LinkedIn', 'LinkedIn', 'Instagram', 'Instagram', 'Youtube', 'Youtube']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,39,https://www.bakerandgilchrist.com/personal-injury-lawyer/wrongful-death/,26,28,1,13271,1910,1069,15,18,27,0,10,38.0,True,Wrongful Death Lawyer Indianapolis | Baker & Gilchrist,True,1,['Indianapolis Wrongful Death Lawyer'],[True],2,"['Types of Fatal\xa0Accidents', 'Call an Experienced Indianapolis Wrongful Death Lawyer']","[False, True]",6,"['Indiana recognizes several different causes of action for wrongful death:', 'Causes of Fatal Injuries\xa0include:', '', 'Meet Our Lawyers', 'Our Blog', 'Do I have a case?']","[True, False, False, False, False, False]",4,"['Our Indianapolis wrongful death attorneys are here for you. If you are looking for a wrongful death lawyer in Indiana give us a call.', 'Rex Baker', 'Caroline Gilchrist', 'What are the risks of home births?']","[True, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,40,https://www.kffjlaw.com/practice_areas/wrongful-death-lawyer-fairfax-va.cfm,28,19,3,37535,1183,500,121,87,12,0,9,13.0,True,"Fairfax Wrongful Death Lawyers in DC, Virginia, and MD | Kearney, Freeman, Fogarty & Joshi, PLLC",True,1,['Fairfax-Based Attorneys Help Families Throughout Virginia Devastated By Wrongful Death'],[True],4,"['Recognized', 'After the Tragic Loss of Life,\xa0We Know You Have Questions — We Have Answers.', 'Obtain Closure Following the Wrongful Death of a Loved One', 'Contact Us']","[False, False, True, False]",4,"['Search Our Site', 'Offer', 'Offices', 'Connect With Us']","[False, False, False, False]",8,"['Kearney, Freeman, Fogarty & Joshi, PLLC', 'Return to Kearney, Freeman, Fogarty & Joshi, PLLC Home', 'Kearney, Freeman, Fogarty & Joshi, PLLC', 'We Welcome Referrals for Personal Injury, Family Law, and Criminal Law Cases', ""Logo Recognizing Kearney, Freeman, Fogarty & Joshi, PLLC's affiliation with NOVA Top Lawyers 2022"", 'Foster Web Marketing', 'Dynamic Self-Syndication (DSS™)', 'NO ALT']","[False, False, False, False, False, False, False, False]",False,False
Wrongful Death Lawyer Washington DC,41,https://www.elkandelk.com/personal-injury/medical-malpractice/wrongful-death/,37,31,2,226577,10610,735,28,250,17,0,12,73.0,True,"Ohio Wrongful Death Lawyer | Elk & Elk Co., Ltd.",True,1,['Ohio Wrongful Death Attorney'],[True],4,"['Wrongful death lawyers and medical malpractice attorneys in Ohio', 'An Ohio firm dedicated to fighting for justice', 'Conditions for filing a wrongful death claim', 'Call 1-800-ELK-OHIO for a free consultation if you have lost a loved one to someone’s negligence']","[True, False, True, False]",2,"['Click here for more information on notable wrongful death verdicts we have won: Wrongful Death Case Results', 'Medical Malpractice']","[True, False]",10,"['Elk & Elk - Ohio Personal Injury Lawyers', 'Ohio Wrongful Death Lawyer', 'Elk & Elk Attorneys', '', 'Facebook Icon', 'Linkedin Icon', 'Youtube Icon', 'Instagram Icon', 'iLawyer Marketing', '']","[False, True, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,42,https://www.egletlaw.com/wrongful-death-lawyer-las-vegas-nv/,38,26,30,126386,1145,2626,65,165,17,0,19,29.0,True,"Wrongful Death Lawyer Las Vegas, NV - Eglet Adams",True,1,[''],[False],1,"['Wrongful Death Lawyer Las Vegas, NV']",[True],2,"['Free Consultation', 'Client Review']","[False, False]",22,"['Eglet Adams', 'Eglet Adams', 'Wrongful Death Lawyer Las Vegas, NV', 'Wrongful Death Lawyer Las Vegas, NV', '', '', 'Client Review', 'Client Review', '', '', '', '', '', '', '', '', '', '', '', '', 'to top button', 'to top button']","[False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",True,False
Wrongful Death Lawyer Washington DC,43,https://www.boginmunns.com/areas-we-serve/orlando-fl/wrongful-death-lawyer/,34,30,-1,944164,5682,1555,75,403,35,0,41,2.0,True,Wrongful Death Lawyer in Orlando | We Can Help Your Family,True,1,['Orlando Wrongful Death Lawyer'],[True],22,"['In a Wrongful Death matter, Our Attorneys Can Help You', 'Damages You Could Recover After Your Accident', 'What to Expect from Your Orlando Wrongful Death Case', 'How We Could Argue for Compensation', 'Your Lawyer Can Establish Negligence', 'Our Firm Is Ready to Take Your Case on', 'How Long do I Have to Take Action in My Case?', 'Call Our Team to Get Started Today', 'Orlando Wrongful Death Videos:', 'Orlando Wrongful Death Blog Posts:', 'Request a Consultation', 'Main Office', 'Gainesville Office', 'Clermont Office', 'Kissimmee Office', 'Ocala Office', 'Orange City Office', 'Daytona Office', 'Leesburg Office', 'The Villages Office', 'Titusville Office', 'Melbourne Office']","[True, False, True, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",2,"['Additional Locations', 'LET US HELP WITH YOUR CASE']","[False, False]",12,"['Bogin, Munns & Munns', 'Bogin, Munns & Munns', 'Orlando FL Wrongful Death Lawyer', 'Orlando Wrongful Death Attorney Ryan Munns – Who Can Make a Wrongful Death Claim?', 'Workplace Injuries Are More Common Than You Think', 'Will Bobbi Kristina’s Family File a Wrongful Death Lawsuit?', 'How Are Wrongful Death Settlements Paid Out?', 'Are Wrongful Death Settlements Taxable?', 'Who Gets the Money in a Wrongful Death Lawsuit?', 'logotype', 'Footer Logo - Colour', 'NO ALT']","[False, False, True, True, False, True, True, True, True, False, False, False]",True,False
